ID,Name,Type,Episodes,Aired,Members,Scores
15225,Hentai Ouji to Warawanai Neko.,TV,12,Apr 2013 - Jun 2013,"462,420 members",7.14
6064,Higurashi no Naku Koro ni Kai Specials,Special,24,Sep 2007 - Aug 2008,"51,158 members",7.14
41456,"Sentouin, Haken shimasu!",TV,12,Apr 2021 - Jun 2021,"401,449 members",7.14
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,OVA,1,Dec 2006 - Dec 2006,"35,654 members",7.14
2117,Shin Captain Tsubasa,OVA,13,Jul 1989 - Jul 1990,"13,633 members",7.14
41520,Show by Rock!! Stars!!,TV,12,Jan 2021 - Mar 2021,"13,360 members",7.14
33969,Shuangsheng Lingtan,ONA,20,Aug 2016 - Jan 2017,"14,645 members",7.14
866,Slayers Premium,Movie,1,Dec 2001 - Dec 2001,"20,761 members",7.14
38891,Sora no Method: Mou Hitotsu no Negai,ONA,1,Oct 2019 - Oct 2019,"5,777 members",7.14
58066,Sorairo Utility (TV),TV,12,Jan 2025 - Mar 2025,"17,732 members",7.14
54234,Suki na Ko ga Megane wo Wasureta,TV,13,Jul 2023 - Sep 2023,"217,919 members",7.14
9055,Tamayura,OVA,4,Sep 2010 - Dec 2010,"46,772 members",7.14
3594,Tears to Tiara,TV,26,Apr 2009 - Sep 2009,"81,249 members",7.14
1133,Tenchi Muyou! GXP,TV,26,Apr 2002 - Sep 2002,"32,915 members",7.14
22689,Terra Formars: Bugs 2-hen,OVA,2,Aug 2014 - Nov 2014,"37,650 members",7.14
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,OVA,1,Nov 2017 - Nov 2017,"51,339 members",7.14
31370,Tonkatsu DJ Agetarou,TV,12,Apr 2016 - Jun 2016,"15,192 members",7.14
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,TV,13,Oct 2016 - Dec 2016,"43,620 members",7.14
48573,Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours,Movie,1,Sep 2022 - Sep 2022,"5,660 members",7.14
39518,Vampire in the Garden,ONA,5,May 2022 - May 2022,"82,362 members",7.14
6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,Movie,1,Jan 2010 - Jan 2010,"51,231 members",7.14
41785,Ze Tian Ji 5th Season,ONA,12,Mar 2020 - May 2020,"2,539 members",7.14
50433,Jun You Yun,ONA,24,Apr 2022 - Sep 2022,"1,951 members",7.14
37304,K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,Movie,1,Sep 2018 - Sep 2018,"22,057 members",7.14
1145,Kaze no Youjinbou,TV,25,Oct 2001 - Mar 2002,"16,496 members",7.14
34290,Kirakira☆Precure A La Mode,TV,49,Feb 2017 - Jan 2018,"15,095 members",7.14
3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Special,26,Sep 2004 - Sep 2006,"21,043 members",7.14
31610,Kyoukai no Rinne 2nd Season,TV,25,Apr 2016 - Sep 2016,"36,162 members",7.14
50544,Long She Yanyi,ONA,16,Jan 2022 - Apr 2022,"1,463 members",7.14
3247,Love Hina Final Selection,OVA,1,Sep 2001 - Sep 2001,"33,285 members",7.14
21105,Love Stage!!,TV,10,Jul 2014 - Sep 2014,"269,854 members",7.14
604,Mahou no Stage Fancy Lala,TV,26,Apr 1998 - Sep 1998,"13,371 members",7.14
1164,Mahou Senshi Louie,TV,24,Apr 2001 - Sep 2001,"24,123 members",7.14
39972,Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki/Sakura no Mori no Mankai no Shita,OVA,2,Sep 2019 - Sep 2019,"10,336 members",7.14
8234,Muumin,TV,65,Oct 1969 - Dec 1970,"7,504 members",7.14
19653,Neppuu Kairiku Bushi Road,TV Special,1,Dec 2013 - Dec 2013,"51,852 members",7.14
2151,Nils no Fushigi na Tabi,TV,52,Jan 1980 - Mar 1981,"7,811 members",7.14
48641,Obey Me!,ONA,12,Jul 2021 - Dec 2021,"47,246 members",7.14
8171,One Piece Recap,OVA,1,Mar 2010 - Mar 2010,"23,138 members",7.14
16468,One Piece: Glorious Island,ONA,2,Dec 2012 - Dec 2012,"32,167 members",7.14
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",OVA,1,May 2014 - May 2014,"74,365 members",7.14
37578,Planet With,TV,12,Jul 2018 - Sep 2018,"59,803 members",7.14
1564,Pokemon Advanced Generation,TV,192,Nov 2002 - Sep 2006,"196,673 members",7.14
59944,Poketoon (2024),ONA,9,Sep 2024 - Feb 2025,"1,939 members",7.14
34304,PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,Movie,1,Mar 2017 - Mar 2017,"2,272 members",7.14
2108,Rockman.EXE Axess,TV,51,Oct 2003 - Sep 2004,"18,527 members",7.14
48414,Sabikui Bisco,TV,12,Jan 2022 - Mar 2022,"266,274 members",7.14
2745,Jigoku Sensei Nube OVA,OVA,3,Jun 1998 - May 1999,"4,045 members",7.13
1116,Junkers Come Here,Movie,1,Mar 1995 - Mar 1995,"7,618 members",7.13
56842,Kagejitsu! Second,ONA,12,Oct 2023 - Dec 2023,"10,970 members",7.13
48775,Kaginado,TV,12,Oct 2021 - Dec 2021,"31,177 members",7.13
55887,"Kekkon suru tte, Hontou desu ka",TV,12,Oct 2024 - Dec 2024,"101,823 members",7.13
1086,Kenran Butou Sai: The Mars Daybreak,TV,26,Apr 2004 - Sep 2004,"23,169 members",7.13
32245,Kuromukuro,TV,26,Apr 2016 - Sep 2016,"148,456 members",7.13
690,Kyuuketsuhime Miyu (TV),TV,26,Oct 1997 - Mar 1998,"43,377 members",7.13
39574,Levius,ONA,12,Nov 2019 - Nov 2019,"26,108 members",7.13
40966,Ling Jian Zun 3rd Season,ONA,40,Dec 2019 - May 2020,"2,910 members",7.13
1397,Macross 7,TV,49,Oct 1994 - Sep 1995,"33,504 members",7.13
276,Mahoromatic: Automatic Maiden,TV,12,Oct 2001 - Dec 2001,"67,459 members",7.13
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,OVA,1,Mar 2014 - Mar 2014,"54,031 members",7.13
57371,Mingyun Quan Tai,ONA,12,Dec 2023 - Feb 2024,"1,147 members",7.13
8917,Mouretsu Pirates,TV,26,Jan 2012 - Jul 2012,"76,641 members",7.13
46420,Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,Movie,1,Jul 2021 - Jul 2021,"88,603 members",7.13
4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",Special,1,Feb 2008 - Feb 2008,"67,521 members",7.13
8423,Ookiku Furikabutte: Natsu no Scorebook,OVA,2,Mar 2010 - Mar 2010,"4,305 members",7.13
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",TV,10,Oct 2013 - Dec 2013,"417,890 members",7.13
57034,Ple Ple Pleiades × Kagejitsu!,ONA,1,Oct 2023 - Oct 2023,"9,240 members",7.13
151,Re: Cutie Honey,OVA,3,Jul 2004 - Sep 2004,"32,319 members",7.13
60012,Re:Zero kara Hajimeru Break Time 3rd Season,Special,16,Oct 2024 - Mar 2025,"8,391 members",7.13
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,OVA,2,Dec 2011 - Jun 2012,"30,005 members",7.13
54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,TV,12,Jan 2024 - Mar 2024,"178,423 members",7.13
2561,Captain Future,TV,52,Nov 1978 - Dec 1979,"5,791 members",7.13
3087,Cencoroll,Movie,1,Jul 2009 - Jul 2009,"105,488 members",7.13
2199,Chirin no Suzu,Movie,1,Mar 1978 - Mar 1978,"15,399 members",7.13
12879,Dantalian no Shoka: Ibarahime,OVA,1,Aug 2012 - Aug 2012,"22,650 members",7.13
6880,Deadman Wonderland,TV,12,Apr 2011 - Jul 2011,"1,280,596 members",7.13
2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,Movie,1,Mar 1988 - Mar 1988,"6,271 members",7.13
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Special,1,Apr 2005 - Apr 2005,"199,226 members",7.13
56746,Ensemble Stars!! Tsuioku Selection Checkmate,ONA,6,Mar 2024 - Mar 2024,"1,623 members",7.13
48997,Fantasy Bishoujo Juniku Ojisan to,TV,12,Jan 2022 - Mar 2022,"193,444 members",7.13
1886,Fushigiboshi no☆Futagohime Gyu!,TV,52,Apr 2006 - Mar 2007,"7,054 members",7.13
5670,GA: Geijutsuka Art Design Class,TV,12,Jul 2009 - Sep 2009,"21,678 members",7.13
23279,Gyakusatsu Kikan,Movie,1,Feb 2017 - Feb 2017,"51,854 members",7.13
3335,Haikara-san ga Tooru,TV,42,Jun 1978 - Mar 1979,"7,899 members",7.13
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Special,1,Aug 2007 - Aug 2007,"80,847 members",7.13
58551,Hui Ming: Fenghuo San Yue,ONA,16,May 2024 - Aug 2024,740 members,7.13
6153,Saint Seiya Recap,TV Special,1,Jan 2003 - Jan 2003,"6,980 members",7.13
529,Saishuu Heiki Kanojo,TV,13,Jul 2002 - Sep 2002,"101,636 members",7.13
1381,Seikai no Monshou Special,TV Special,1,Apr 2000 - Apr 2000,"3,967 members",7.13
6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,Special,1,Jan 2010 - Jan 2010,"13,113 members",7.13
35847,SSSS.Gridman,TV,12,Oct 2018 - Dec 2018,"313,594 members",7.13
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaisha,OVA,1,Jan 2017 - Jan 2017,"108,636 members",7.13
57915,Suu-funkan no Yell wo,Movie,1,Jun 2024 - Jun 2024,"5,950 members",7.13
2486,Takahashi Rumiko Gekijou,TV,13,Jul 2003 - Sep 2003,"8,410 members",7.13
1731,Tales of Symphonia The Animation: Sylvarant-hen,OVA,4,Jun 2007 - Dec 2007,"54,051 members",7.13
3088,Tokyo Marble Chocolate,OVA,2,Dec 2007 - Dec 2007,"27,217 members",7.13
37916,Uma Musume: Pretty Derby - BNW no Chikai,Special,3,Dec 2018 - Dec 2018,"16,011 members",7.13
2427,Unico,Movie,1,Mar 1981 - Mar 1981,"6,924 members",7.13
28841,"Wake Up, Girls! Seishun no Kage",Movie,1,Sep 2015 - Sep 2015,"10,737 members",7.13
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,OVA,2,Dec 2002 - Mar 2003,"22,411 members",7.13
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,OVA,1,Jul 2010 - Jul 2010,"7,483 members",7.13
50925,Zhu Tian Ji,ONA,26,Jan 2022 - Jul 2022,"2,017 members",7.13
37396,Shikioriori,Movie,3,Aug 2018 - Aug 2018,"190,256 members",7.12
1548,Shin Taketori Monogatari: 1000-nen Joou,TV,42,Apr 1981 - Mar 1982,"6,689 members",7.12
41842,Shin Tennis no Oujisama: Hyoutei vs. Rikkai - Game of Future,ONA,2,Feb 2021 - Apr 2021,"3,973 members",7.12
34642,Shingeki no Bahamut: Genesis - Short Story,ONA,2,Dec 2016 - Feb 2017,"29,251 members",7.12
33491,"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",Special,1,Aug 2016 - Aug 2016,"7,188 members",7.12
50738,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",TV,12,Apr 2025 -,"94,048 members",7.12
34915,The iDOLM@STER SideM,TV,13,Oct 2017 - Dec 2017,"23,037 members",7.12
48956,Wu Shang Shen Di 2nd Season,ONA,520,May 2021 -,"3,212 members",7.12
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,Special,1,Jan 2002 - Jan 2002,"19,484 members",7.12
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,Special,1,Jul 2010 - Jul 2010,"11,428 members",7.12
14765,Ixion Saga DT,TV,25,Oct 2012 - Apr 2013,"118,541 members",7.12
16668,Kakumeiki Valvrave,TV,12,Apr 2013 - Jun 2013,"175,835 members",7.12
2335,Kenyuu Densetsu Yaiba,TV,52,Apr 1993 - Apr 1994,"10,448 members",7.12
1215,Kidou Senshi Gundam SEED C.E. 73: Stargazer,ONA,3,Jul 2006 - Sep 2006,"25,176 members",7.12
727,Kingyo Chuuihou!,TV,54,Jan 1991 - Feb 1992,"4,372 members",7.12
41103,Koi to Yobu ni wa Kimochi Warui,TV,12,Apr 2021 - Jun 2021,"250,613 members",7.12
4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,Movie,1,Apr 2009 - Apr 2009,"46,337 members",7.12
5079,Kurokami The Animation,TV,23,Jan 2009 - Jun 2009,"124,576 members",7.12
6707,Kuroshitsuji II,TV,12,Jul 2010 - Sep 2010,"586,681 members",7.12
15359,Kyousou Giga (2012),ONA,5,Aug 2012 - Dec 2012,"28,502 members",7.12
48845,Li Linke de Xiao Guaner,ONA,10,Apr 2021 - Jun 2021,"1,971 members",7.12
277,Mahoromatic: Motto Utsukushii Mono,TV,14,Sep 2002 - Jan 2003,"34,418 members",7.12
2460,Maison Ikkoku: Kanketsu-hen,Movie,1,Feb 1988 - Feb 1988,"8,287 members",7.12
6299,Maria-sama ga Miteru 4th Specials,Special,11,Mar 2009 - Aug 2009,"6,157 members",7.12
2518,Masuda Kousuke Gekijou: Gag Manga Biyori 2,TV,12,Aug 2006 - Oct 2006,"3,660 members",7.12
4879,Mouryou no Hako,TV,13,Oct 2008 - Dec 2008,"65,158 members",7.12
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,Movie,1,Aug 2004 - Aug 2004,"309,886 members",7.12
2385,One Piece: Jango no Dance Carnival,Special,1,Mar 2001 - Mar 2001,"44,926 members",7.12
613,Onmyou Taisenki,TV,52,Nov 2004 - Sep 2005,"6,574 members",7.12
15649,Puchimas!: Petit iDOLM@STER,ONA,64,Jan 2013 - Mar 2013,"14,404 members",7.12
49134,RabbiTube: Creator ni Challenge!,ONA,16,Jan 2020 - Dec 2021,"1,639 members",7.12
32951,Rokudenashi Majutsu Koushi to Akashic Records,TV,12,Apr 2017 - Jun 2017,"775,581 members",7.12
50932,Saikyou Onmyouji no Isekai Tenseiki,TV,13,Jan 2023 - Apr 2023,"247,474 members",7.12
35834,Angolmois: Genkou Kassenki,TV,12,Jul 2018 - Sep 2018,"63,029 members",7.12
2333,Anime Sanjuushi,TV,52,Oct 1987 - Feb 1989,"6,005 members",7.12
24973,Bokura wa Minna Kawai-sou Specials,Special,14,Jul 2014 - Jan 2015,"18,100 members",7.12
54143,Cardfight!! Vanguard: Divinez Season 2,TV,13,Jul 2024 - Oct 2024,"2,674 members",7.12
56111,ChroNoiR Episode.0,ONA,1,Jul 2023 - Jul 2023,"3,063 members",7.12
30711,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,Movie,1,Feb 2016 - Feb 2016,"94,745 members",7.12
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,Movie,1,Apr 1994 - Apr 1994,"10,425 members",7.12
2803,Densetsu no Yuusha da Garn,TV,46,Feb 1992 - Jan 1993,"5,097 members",7.12
332,Dokidoki♡Densetsu: Mahoujin Guruguru,TV,38,Apr 2000 - Dec 2000,"4,668 members",7.12
38895,Double Decker! Doug & Kirill: Extra,Special,3,Feb 2019 - Apr 2019,"7,573 members",7.12
3230,Druaga no Tou: The Aegis of Uruk,TV,12,Apr 2008 - Jun 2008,"122,220 members",7.12
56348,Dungeon no Naka no Hito,TV,12,Jul 2024 - Sep 2024,"45,652 members",7.12
1299,Flag,ONA,13,Jun 2006 - Mar 2007,"23,121 members",7.12
380,Fushigi Yuugi OVA,OVA,3,Oct 1996 - Feb 1997,"24,162 members",7.12
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Movie,1,Dec 2005 - Dec 2005,"7,542 members",7.12
1845,Gaiking: Legend of Daiku-Maryu,TV,39,Nov 2005 - Sep 2006,"5,685 members",7.12
36144,Garo: Vanishing Line,TV,24,Oct 2017 - Mar 2018,"77,917 members",7.12
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,Movie,1,Nov 2016 - Nov 2016,"7,350 members",7.12
1906,Harukanaru Toki no Naka de: Maihitoyo,Movie,1,Aug 2006 - Aug 2006,"6,248 members",7.12
958,Heat Guy J,TV,25,Oct 2002 - Mar 2003,"20,368 members",7.12
11077,Hellsing: The Dawn,Special,3,Jul 2011 - Dec 2012,"103,655 members",7.12
2694,Hidamari no Ki,TV,25,Apr 2000 - Sep 2000,"5,388 members",7.12
9332,.hack//Quantum,OVA,3,Jan 2011 - Apr 2011,"41,927 members",7.11
394,Ai Yori Aoshi: Enishi,TV,12,Oct 2003 - Dec 2003,"61,152 members",7.11
52993,Aikatsu! 10th Story: Mirai e no Starway,Movie,1,Jul 2022 - Jul 2022,"1,240 members",7.11
38963,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,Special,1,Feb 2012 - Feb 2012,"26,419 members",7.11
1736,B'T X Neo,OVA,14,Aug 1997 - Jan 1998,"5,725 members",7.11
21437,Buddy Complex,TV,13,Jan 2014 - Mar 2014,"94,357 members",7.11
5216,D.C.if: Da Capo if,OVA,2,Dec 2008 - Mar 2009,"16,451 members",7.11
9379,Denpa Onna to Seishun Otoko,TV,12,Apr 2011 - Jul 2011,"314,819 members",7.11
4200,Dirty Pair OVA,OVA,10,Dec 1987 - Apr 1988,"8,953 members",7.11
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Movie,1,Jul 1993 - Jul 1993,"128,553 members",7.11
603,Futari wa Precure,TV,49,Feb 2004 - Jan 2005,"55,969 members",7.11
59186,Fuuto Tantei Movie: Kamen Rider Skull no Shouzou,Movie,1,Nov 2024 - Nov 2024,"5,101 members",7.11
3508,Genius Party,Movie,7,Jul 2007 - Jul 2007,"40,415 members",7.11
12419,Guilty Crown: Kiseki - Reassortment,TV Special,1,Jan 2012 - Jan 2012,"39,744 members",7.11
3231,Gunslinger Girl: Il Teatrino,TV,13,Jan 2008 - Apr 2008,"62,755 members",7.11
9723,Hakuouki: Hekketsuroku - Kyoto Kaisouroku,TV Special,1,Oct 2010 - Oct 2010,"14,448 members",7.11
53438,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,TV,12,Jul 2023 - Sep 2023,"110,841 members",7.11
53263,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",TV,12,Jul 2023 - Sep 2023,"130,766 members",7.11
49160,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,TV,12,Apr 2022 - Jun 2022,"41,331 members",7.11
5504,Shinkyoku Soukai Polyphonica Crimson S,TV,12,Apr 2009 - Jun 2009,"25,251 members",7.11
2583,Soukou Kihei Votoms: The Last Red Shoulder,OVA,1,Aug 1985 - Aug 1985,"4,992 members",7.11
33033,Starmyu OVA,OVA,2,Jul 2016 - Sep 2016,"7,486 members",7.11
39250,Sumikko Gurashi Movie 1: Tobidasu Ehon to Himitsu no Ko,Movie,1,Nov 2019 - Nov 2019,"1,934 members",7.11
59390,Terminator 0,ONA,8,Aug 2024 - Aug 2024,"20,483 members",7.11
17699,Toriko Movie: Bishokushin no Special Menu,Movie,1,Jul 2013 - Jul 2013,"7,522 members",7.11
32924,Urara Meirochou,TV,12,Jan 2017 - Mar 2017,"134,921 members",7.11
40530,Jaku-Chara Tomozaki-kun,TV,12,Jan 2021 - Mar 2021,"418,748 members",7.11
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,Movie,1,Dec 1996 - Dec 1996,"4,216 members",7.11
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,Special,1,Dec 2015 - Dec 2015,"2,265 members",7.11
5717,Kiniro no Corda: Secondo Passo,TV Special,2,Mar 2009 - Jun 2009,"34,370 members",7.11
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,Movie,1,Dec 1999 - Dec 1999,"2,552 members",7.11
3421,Kodomo no Omocha,OVA,1,Dec 1995 - Dec 1995,"7,028 members",7.11
1335,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,Special,26,Oct 2002 - Mar 2003,"26,482 members",7.11
206,Lodoss-tou Senki: Eiyuu Kishi Den,TV,27,Apr 1998 - Sep 1998,"37,145 members",7.11
38936,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,TV Special,1,Dec 2018 - Dec 2018,"66,666 members",7.11
3437,Mister Ajikko,TV,99,Oct 1987 - Sep 1989,"5,694 members",7.11
32698,Monster Musume no Iru Nichijou OVA,OVA,2,Nov 2016 - Apr 2017,"115,510 members",7.11
1941,Moonlight Mile 1st Season: Lift Off,TV,12,Mar 2007 - May 2007,"11,995 members",7.11
32829,Nobunaga no Shinobi,TV,26,Oct 2016 - Mar 2017,"28,692 members",7.11
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,TV,26,Apr 2018 - Sep 2018,"9,696 members",7.11
6512,Nyan Koi!,TV,12,Oct 2009 - Dec 2009,"272,865 members",7.11
55842,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,TV,12,Jan 2025 - Mar 2025,"55,504 members",7.11
785,Otaku no Video,OVA,2,Sep 1991 - Dec 1991,"33,924 members",7.11
57369,Paripi Koumei: Road to Summer Sonia,Movie,1,Mar 2024 - Mar 2024,"14,677 members",7.11
49572,Quanzhi Fashi VI,ONA,12,Jun 2023 - Aug 2023,"20,687 members",7.11
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,OVA,1,Mar 1995 - Mar 1995,"5,435 members",7.11
2543,Robin Hood no Daibouken,TV,52,Jul 1990 - Oct 1992,"9,867 members",7.11
22865,Rokujouma no Shinryakusha!?,TV,12,Jul 2014 - Sep 2014,"185,877 members",7.11
21561,Ryuugajou Nanana no Maizoukin,TV,11,Apr 2014 - Jun 2014,"243,709 members",7.11
26441,Junketsu no Maria,TV,12,Jan 2015 - Mar 2015,"159,381 members",7.1
469,Karin,TV,24,Nov 2005 - May 2006,"183,415 members",7.1
2602,Kenkou Zenrakei Suiei-bu Umishou,TV,13,Jul 2007 - Sep 2007,"40,938 members",7.1
35566,Koe no Katachi Specials,Special,2,May 2017 - May 2017,"26,862 members",7.1
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,Movie,1,Aug 2005 - Aug 2005,"7,652 members",7.1
50338,Kunoichi Tsubaki no Mune no Uchi,TV,13,Apr 2022 - Jul 2022,"64,151 members",7.1
24455,Madan no Ou to Vanadis,TV,13,Oct 2014 - Dec 2014,"378,327 members",7.1
2734,Mazinkaiser: Shitou! Ankoku Dai Shougun,OVA,1,Jul 2003 - Jul 2003,"5,767 members",7.1
14817,Mouretsu Pirates: Abyss of Hyperspace,Movie,1,Feb 2014 - Feb 2014,"14,179 members",7.1
4062,Musashi no Ken,TV,72,Apr 1985 - Sep 1986,"3,250 members",7.1
2926,Myself; Yourself,TV,13,Oct 2007 - Dec 2007,"189,965 members",7.1
463,One Piece Movie 05: Norowareta Seiken,Movie,1,Mar 2004 - Mar 2004,"89,485 members",7.1
55194,Ooi! Tonbo,TV,13,Apr 2024 - Jun 2024,"13,383 members",7.1
34325,Pokemon XY&Z Specials,Special,2,Nov 2016 - Nov 2016,"12,879 members",7.1
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,Movie,1,Mar 2016 - Mar 2016,"4,749 members",7.1
6713,Ranma ½: Nettou Uta Gassen,OVA,2,Nov 1990 - Nov 1990,"7,806 members",7.1
30829,30-pun de Wakaru! Kore made no Love Live!,ONA,2,Apr 2015 - May 2015,"10,529 members",7.1
39184,A3! Season Spring & Summer,TV,12,Jan 2020 - Jun 2020,"37,438 members",7.1
53,Ai Yori Aoshi,TV,24,Apr 2002 - Sep 2002,"114,503 members",7.1
34350,Alice to Zouroku,TV,12,Apr 2017 - Jun 2017,"122,580 members",7.1
36800,Amanchu! Advance,TV,12,Apr 2018 - Jun 2018,"33,401 members",7.1
60735,Benghuai: Xing Qiong Tiedao - The Herta De Mofa Chufang,ONA,1,Jan 2025 - Jan 2025,647 members,7.1
9544,Biohazard: Damnation,Movie,1,Sep 2012 - Sep 2012,"28,090 members",7.1
18441,Blood Lad: Wagahai wa Neko de wa Nai,OVA,1,Dec 2013 - Dec 2013,"117,558 members",7.1
1312,Chikyuu Bouei Kigyou Dai-Guard,TV,26,Oct 1999 - Mar 2000,"10,580 members",7.1
2962,Digimon Adventure 02 Movies,Movie,2,Jul 2000 - Jul 2000,"47,638 members",7.1
41053,Dorohedoro: Ma no Omake,Special,6,Jun 2020 - Jun 2020,"58,006 members",7.1
654,Galaxy Angel 3 Specials,Special,2,Nov 2003 - Nov 2003,"4,027 members",7.1
23083,Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,Movie,1,Oct 2014 - Oct 2014,"4,660 members",7.1
28825,Himouto! Umaru-chan,TV,12,Jul 2015 - Sep 2015,"716,328 members",7.1
35102,Hinamatsuri (OVA),OVA,1,1993 - 1993,"2,183 members",7.1
31564,Sansha Sanyou,TV,12,Apr 2016 - Jun 2016,"65,031 members",7.1
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Movie,1,Aug 1978 - Aug 1978,"5,110 members",7.1
3221,Shakugan no Shana-tan Movie,Special,1,Sep 2007 - Sep 2007,"24,634 members",7.1
44411,Shi Ye Miao Yin,ONA,11,Sep 2021 - Dec 2021,"1,511 members",7.1
938,Shin Getter Robo tai Neo Getter Robo,OVA,4,Dec 2000 - Jun 2001,"7,274 members",7.1
58131,Shiunji-ke no Kodomotachi,TV,12,Apr 2025 -,"42,148 members",7.1
40357,Tate no Yuusha no Nariagari Season 3,TV,12,Oct 2023 - Dec 2023,"478,939 members",7.1
13073,Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,Special,2,Aug 2011 - Oct 2011,"5,174 members",7.1
687,Tokyo Mew Mew,TV,52,Apr 2002 - Mar 2003,"162,054 members",7.1
961,Virtua Fighter,TV,35,Oct 1995 - Jun 1996,"12,510 members",7.1
60725,Yuanshen: Ci Shi Zhi Yi,ONA,1,Jan 2025 - Jan 2025,"1,007 members",7.1
55514,Zatsu Tabi: That's Journey,TV,12,Apr 2025 -,"21,683 members",7.1
38918,Shaonian Ge Xing,ONA,26,Dec 2018 - Jun 2019,"3,043 members",7.09
49357,Star Wars: Visions,ONA,9,Sep 2021 - Sep 2021,"95,913 members",7.09
56731,Synduality: Noir Part 2,TV,12,Jan 2024 - Mar 2024,"20,181 members",7.09
1101,Tenchi Muyou! Manatsu no Eve,Movie,1,Aug 1997 - Aug 1997,"16,513 members",7.09
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,OVA,1,Aug 2013 - Aug 2013,"108,179 members",7.09
37579,Tonari no Kyuuketsuki-san,TV,12,Oct 2018 - Dec 2018,"111,938 members",7.09
415,Tonari no Yamada-kun,Movie,1,Jul 1999 - Jul 1999,"51,787 members",7.09
3137,Tsurikichi Sanpei,TV,109,Apr 1980 - Jun 1982,"6,140 members",7.09
2331,Uchuu Densetsu Ulysses 31,TV,26,Oct 1981 - Nov 1982,"6,469 members",7.09
2429,Unico: Mahou no Shima e,Movie,1,Jul 1983 - Jul 1983,"4,016 members",7.09
990,Kamisama Kazoku,TV,13,May 2006 - Aug 2006,"49,446 members",7.09
